ACTUAL TIME (ms),TIME INTERVAL (ms),Accel X,Accel Y,label
10588,5,0.51930237,4.690262,0
,150,0,-1.5,1
7923,4,0.7815399,3.2859802,0
9821,4,0.6335907,4.614197,0
6177,8,0.24725342,4.8567047,0
1753,44,-2.0732422,5.330841,0
12225,9,0.52835083,4.466156,0
,62,-12.6,-5.4,1
10623,4,0.39266968,4.528244,0
9372,4,0.38703918,4.4426575,0
9840,3,0.67781067,4.6538544,0
183,7,-3.7300568,3.1566925,0
7719,4,0.45018005,2.9731293,0
6766,0,0.25154114,4.8908844,0
2101,8,-1.0480347,5.3243103,0
3653,0,-0.322937,4.870453,0
1657,3,-2.2842865,5.440399,0
8380,4,0.37028503,4.3625336,0
,122,-0.2,0.6,1
530,14,-3.201477,3.4613037,0
671,10,-3.1288605,4.401947,0
4033,9,-0.18954468,4.9577026,0
10481,4,0.74324036,4.6853943,0
7285,0,-0.1749115,4.665741,0
2173,5,-1.2260284,5.109543,0
5169,3,0.090148926,4.936035,0
,222,-0.2,-0.2,1
3294,3,-0.3687744,4.8486176,0
2817,4,-0.54678345,4.7031555,0
258,4,-3.2232513,2.290985,0
10888,4,0.2980652,4.3134613,0
7692,8,0.42526245,2.9821472,0
1544,4,-1.3375549,5.4461365,0
2085,1,-1.6987915,4.982605,0
5884,3,0.23892212,4.963043,0
,108,-1,0.6,1
3482,4,-0.3856659,4.822006,0
11055,3,0.37600708,4.3306427,0
9074,0,0.35557556,4.335678,0
1552,4,-1.7378998,5.4319305,0
1276,0,-0.2521515,4.9006653,0
3601,8,-0.378479,4.8155518,0
5462,8,0.18145752,5.056076,0
8774,0,-0.18153381,4.2890472,0
3883,3,-0.41233826,4.7400513,0
10447,4,0.618103,4.700165,0
2045,1,-1.5670624,5.0316467,0
9705,2,0.64424133,4.651306,0
9356,3,0.34204102,4.4168243,0
2153,8,-1.2312012,5.0888367,0
,60,0,-7,1
798,0,-3.8690033,3.9946136,0
11036,8,0.390213,4.3959045,0
9670,3,0.62268066,4.59639,0
10782,5,0.6188202,4.589905,0
,266,-0.2,-0.2,1
3739,4,-0.3090515,4.862152,0
5208,4,-0.13983154,4.8246155,0
12290,7,0.44781494,4.440567,0
11392,5,0.22764587,4.307953,0
,242,-0.2,-0.2,1
7184,7,0.2922821,4.6466675,0
6509,3,0.19636536,4.900589,0
4306,4,0.18455505,5.1781006,0
4177,4,0.152771,5.1387787,0
4630,4,1.0394287,6.11911,0
8528,7,-0.30485535,4.039734,0
905,51,-2.2879944,3.6267395,0
8200,4,0.7415314,4.459259,0
1155,0,-0.86143494,4.441986,0
3704,3,-0.37623596,4.8141174,0
10849,3,0.17408752,4.265991,0
12138,4,0.56163025,4.49942,0
8965,2,0.32261658,4.335022,0
,224,-0.2,-0.2,1
11948,5,0.30647278,4.3019104,0
4610,3,0.42155457,5.564377,0
226,3,-3.3491974,2.1534576,0
8118,4,0.823349,3.824936,0
289,4,-2.7511444,3.7368622,0
1878,0,-1.4042511,5.423065,0
10157,3,0.53004456,4.6451874,0
1282,6,-0.40867615,4.956238,0
217,10,-3.2949677,2.9743042,0
6325,4,0.24794006,4.8765106,0
,284,-0.2,-0.2,1
3373,8,-0.45030212,4.7775726,0
3009,4,-0.44729614,4.786148,0
5067,4,0.39283752,5.2136383,0
8396,0,0.39620972,4.3828125,0
9368,4,0.35357666,4.424179,0
6440,8,0.2975006,4.900696,0
11361,5,0.3218994,4.338257,0
,274,-0.2,-0.2,1
7126,4,0.38778687,4.802994,0
8617,0,0.5000763,4.404785,0
8617,0,0.839859,4.576538,0
9892,4,0.7437897,4.667221,0
207,4,-3.354782,3.1580658,0
2102,1,-1.0722809,5.280197,0
9095,0,0.41218567,4.357147,0
3522,6,-0.3282013,4.854294,0
7708,8,0.46377563,2.980301,0
8079,4,0.3210144,3.1278687,0
,34,-11.4,-1,1
,200,-0.2,-0.2,1
8617,0,0.8824158,4.553467,0
8272,5,0.45758057,4.37027,0
11271,16,0.58813477,4.458557,0
10826,9,0.2632599,4.3803406,0
10235,8,0.8309784,4.696945,0
3302,8,-0.381073,4.826233,0
8231,8,0.7295227,4.4931335,0
10657,4,0.5939636,4.6037445,0
2645,3,-0.3767395,5.059128,0
11157,7,0.4968109,4.424011,0
7852,3,0.88494873,3.5259552,0
,192,-0.2,-0.2,1
7333,4,-0.12094116,4.560486,0
12067,4,0.6507416,4.467102,0
12294,4,0.42919922,4.41008,0
8274,2,0.42614746,4.3238983,0
12396,9,0.37303162,4.40596,0
,216,-0.2,-0.2,1
8551,0,0.6515198,4.4427795,0
,104,-1,3,1
7680,4,0.40486145,2.9183197,0
7824,0,0.77568054,3.3365936,0
9302,4,0.405365,4.483124,0
9122,2,0.3421631,4.3640137,0
6270,4,0.24394226,4.854965,0
,280,-0.2,-0.2,1
8690,17,0.526474,4.497528,0
7770,4,0.6073761,3.094284,0
8493,7,-0.6719055,4.332367,0
1199,0,-0.9597626,4.453247,0
12243,4,0.4749298,4.3942566,0
,188,-0.2,0.2,1
6986,5,0.31948853,4.7256775,0
8859,11,0.47094727,4.3885345,0
8774,0,0.22520447,4.1701202,0
1879,0,-1.4508362,5.0793,0
4520,7,0.13214111,5.220215,0
5513,8,0.30265808,5.097458,0
10798,3,0.47750854,4.462784,0
